show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
80111650,Fall in Love with Me,unknown,"aaron yan, tia lee, jack lee, katherine wang, beatrice fang, vince kao, chen bor jeng",taiwan,"October 1, 2016",2014,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.,TV Show
70153553,Harud,aamir bashir,"mohammad amir naji, shahnawaz bhat, shamim basharat, salma ashai, mudessir ahmed khan, rayes mohiuddin",india,"October 1, 2016",2010,tv-14,100 min,"Dramas, International Movies","A young Kashmiri man sets out to escape to Pakistan and make sense of his brother's death, but he drifts aimlessly until finding his brother's camera.",Movie
80111554,Love Cheque Charge,unknown,"george hu, phoebe yuan, hsieh kun da, jay shih, smile weng, jet chao, jessie chang",taiwan,"October 1, 2016",2014,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Three years after making a wild promise to a woman in distress, a rigid businessman runs into her again and must decide whether to honor his word.",TV Show
80097248,Masha's Spooky Stories,unknown,unknown,"united states, russia","October 1, 2016",2012,tv-y,1 Season,Kids' TV,"Masha explains why there's no need to be scared of things like monsters, the dark, going to a new school, thunder and other common childhood fears.",TV Show
80098709,Much Ado About Nothing,alejandro fernández almendras,"agustín silva, paulina garcía, daniel alcaíno, alejandro goic, luis gnecco, samuel landea, dindi jane, isabella costa, augusto schuster, pilar ronderos","chile, united states, france","October 1, 2016",2016,nr,96 min,"Dramas, Independent Movies, International Movies",Carefree college student Vicente ends up in a desperate fight for freedom when a well-connected friend falsely accuses him of a hit-and-run accident.,Movie
80111556,Murphy's Law of Love,unknown,"danson tang, chia-ying lee, jolin chien, jenna wang, meng-sheng shen, wen-lin fang, wei lin, phoebe huang",taiwan,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",An online matchmaker who's convinced she's living under a curse finds her theories on life and love tested when she meets a shrewd divorce expert.,TV Show
80092849,My Big Night,álex de la iglesia,"raphael, mario casas, pepón nieto, blanca suárez, hugo silva, carmen machi, luis callejo, carlos areces, enrique villén, santiago segura, jaime ordoñez, tomás pozzi, carolina bang, ana polvorosa, luis fernández",spain,"October 1, 2016",2015,tv-ma,97 min,"Comedies, International Movies",An unemployed man gets a job as an extra at the shooting of a New Year's Eve TV special that's beset by crises and seems to go on forever.,Movie
80107372,My Little Pony Equestria Girls: Legend of Everfree,ishi rudell,"tara strong, rebecca shoichet, ashleigh ball, andrea libman, tabitha st. germain, cathy weseluck, enid-raye adams, brian doe, nicole oliver","united states, canada","October 1, 2016",2016,tv-y7,73 min,"Children & Family Movies, Comedies","The Equestria Girls, human teen counterparts to My Little Pony characters, head to Camp Everfree, where they need a little magic to help save summer.",Movie
80138584,Old Money,david schalko,"udo kier, sunnyi melles, nicholas ofczarek, manuel rubey, nora von waldstätten, thomas stipsits, ursula strauss, robert palfrader, simon schwarz, johannes krisch, lukas miko",united states,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, TV Comedies, TV Dramas","Backstabbing, blackmail and revenge consume the dysfunctional family of a wealthy patriarch as they compete to find him a new liver at all costs.",TV Show
80006232,Pac's Scary Halloween,unknown,"erin mathews, sam vincent, andrea libman, ashleigh ball, ian james corlett, brian drummond, lee tockar, matt hill",unknown,"October 1, 2016",2016,tv-y7,44 min,Movies,"When sinister Dr. Pacenstein schemes to swap bodies with Pac during a Halloween party, Spiral, Cyli and Count Pacula scramble to save their pal.",Movie
80106138,Riphagen - The Untouchable,pieter kuijpers,"jeroen van koningsbrugge, anna raadsveld, sigrid ten napel, peter blok, bob stoop, lisa zweerman, kay greidanus, rené kortekaas, sieger sloot, mark rietman",netherlands,"October 1, 2016",2016,nr,132 min,"Dramas, International Movies","This biopic profiles Andries Riphagen, a Dutch criminal who blackmailed Jews in hiding during World War II and was responsible for hundreds of deaths.",Movie
70205018,Robotech,unknown,"jean-claude ballard, gregory snegoff, cam clarke, melissa newman, tony oliver, larry abraham, robert axelrod, robert v. barron","united states, japan","October 1, 2016",1985,tv-ma,1 Season,Anime Series,"When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress.",TV Show
80109536,Skin Wars,unknown,"rebecca romijn, rupaul, robin slonina, craig tracy",united states,2025-01-26 05:26:09.662133,2016,tv-14,3 Seasons,Reality TV,"Artists test their creativity and body painting skills as they face off in a series of elaborate challenges, vying for a grand prize of $100,000.",TV Show
80111683,Someone Like You,unknown,"kingone wang, lorene ren, sean lee, nita lei, william liao",taiwan,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","After losing his sight and his fiancee in an accident, a man hires a caregiver who mysteriously sounds – and looks – just like his late girlfriend.",TV Show
80038288,Umrika,prashant nair,"suraj sharma, tony revolori, smita tambe, adil hussain, rajesh tailang, prateik babbar, pramod pathak, amit sial, sauraseni maitra",india,"October 1, 2016",2015,tv-14,96 min,"Dramas, Independent Movies, International Movies","An ambitious man leaves his small Indian village for America. But when his letters to home stop coming, his brother sets out on his own adventure.",Movie
80109089,Unchained: The Untold Story of Freestyle Motocross,"paul taublieb, jon freeman",josh brolin,united states,"October 1, 2016",2016,nr,92 min,"Documentaries, Sports Movies","This adrenaline-rush documentary traces the rise of freestyle motocross, arguably the world's most extreme sport, and spotlights its pioneers.",Movie
80061797,Welcome Mr. President,riccardo milani,"claudio bisio, kasia smutniak, beppe fiorello, remo girone, massimo popolizio, cesare bocci, omero antonutti, michele alhaique, franco ravera, patrizio rispo, piera degli esposti, gianni cavina",italy,"October 1, 2016",2013,tv-14,99 min,"Comedies, International Movies","When frustrated politicians name a historical figure as the next president, an honest, humble man by the same name suddenly becomes Italy's leader.",Movie
80111845,When I See You Again,unknown,"jasper liu, mandy wei, jet chao, ivy shao, tina chou, kao meng-chieh",taiwan,"October 1, 2016",2015,tv-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","On a visit to his hometown, a rich bachelor seeks revenge on the woman who broke his heart 10 years ago. But his plan doesn't go as expected.",TV Show
80081155,Amanda Knox,"rod blackhurst, brian mcginn",unknown,"denmark, united states","September 30, 2016",2016,tv-ma,92 min,Documentaries,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.,Movie
80097321,Audrie & Daisy,"bonni cohen, jon shenk",unknown,united states,"September 23, 2016",2016,tv-14,99 min,Documentaries,"In this wrenching documentary, two teens are sexually assaulted by boys they considered friends, humiliated online and harassed by their communities.",Movie
80106966,Iliza Shlesinger: Confirmed Kills,bobcat goldthwait,iliza shlesinger,united states,"September 23, 2016",2016,tv-ma,78 min,Stand-Up Comedy,"The stand-up sensation tackles TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all.",Movie
80011539,VeggieTales in the House,unknown,"phil vischer, mike nawrocki, rob paulsen, tress macneille",united states,2025-01-26 05:26:09.662133,2016,tv-y,4 Seasons,Kids' TV,"Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.",TV Show
70197042,Person of Interest,unknown,"jim caviezel, michael emerson, taraji p. henson, kevin chapman, sarah shahi, amy acker",united states,2025-01-26 05:26:09.662133,2016,tv-14,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",Ex-CIA agent John Reese and enigmatic billionaire Mr. Finch use software that can predict future events to prevent violent crimes before they occur.,TV Show
80119815,The First Line,"coerte voorhees, john voorhees","pantelis kodogiannis, kassandra voyagis, paul freeman, michael byrne, georges corraface, yorgo voyagis, giancarlo giannini, kelly eleftheriou","united states, greece, united kingdom","September 20, 2016",2014,tv-14,87 min,"Dramas, Independent Movies",Two determined Athenian attorneys spearhead a lawsuit against the British Museum for the return of the Parthenon Marbles to Greece.,Movie
70242079,Beauty & the Beast,unknown,"kristin kreuk, jay ryan, max brown, austin basis, nina lisandrello, brian white, sendhil ramamurthy",canada,2025-01-26 05:26:09.662133,2016,tv-14,4 Seasons,"Crime TV Shows, Romantic TV Shows, TV Dramas",A homicide detective and a veteran who has been turned into a beast by a military experiment gone awry become allies after they meet by chance.,TV Show
80131281,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",unknown,"karol modzelewski, łukasz ""lotek” lodkowski",unknown,"September 19, 2016",2016,tv-ma,65 min,Stand-Up Comedy,"Charismatic comedy pals Karol Modzelewski and Łukasz ""Lotek"" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.",Movie
80131374,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",unknown,"katarzyna piasecka, rafał pacześ",unknown,"September 19, 2016",2016,tv-ma,65 min,Stand-Up Comedy,Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,Movie
80131436,"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",unknown,"mariusz kałamaga, karol kopiec, wiolka walaszczyk",unknown,"September 19, 2016",2016,tv-ma,69 min,Stand-Up Comedy,"Comedians Mariusz Kałamaga, Karol Kopiec and Wiolka Walaszczyk deliver an eclectic and energetic stand-up show at Klub Hybrydy in Warsaw.",Movie
80131376,"Rafał Banaś, Michał Leja Laugh out Loud",unknown,"rafał banaś, michał leja",unknown,"September 19, 2016",2016,tv-ma,64 min,Stand-Up Comedy,Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy.,Movie
80131435,The Best of Rafał Rutkowski Olka Szczęśniak,unknown,"rafał rutkowski, olka szczęśniak",unknown,"September 19, 2016",2016,tv-ma,63 min,Stand-Up Comedy,"""Recipe for Life"" star Rafał Rutkowski and Comedy Lab's Olka Szczęśniak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy.",Movie
80131375,"Tomasz Jachimek, Jacek Stramik Laugh at Live",unknown,"tomasz jachimek, jacek stramik",unknown,"September 19, 2016",2016,tv-ma,63 min,Stand-Up Comedy,"Writer, actor and satirist Tomasz Jachimek teams up with comedian Jacek Stramik for a night of subversive stand-up at Klub Hybrydy in Warsaw.",Movie
70295760,Penny Dreadful,unknown,"josh hartnett, eva green, timothy dalton, reeve carney, rory kinnear, billie piper, danny sapani, harry treadaway","ireland, united kingdom, united states",2025-01-26 05:26:09.662133,2016,tv-ma,3 Seasons,"TV Dramas, TV Horror, TV Mysteries","The classic tales of Dracula, Frankenstein, Dorian Gray and more are woven together in this horror series set on the dark streets of Victorian London.",TV Show
80092885,ARQ,tony elliott,"robbie amell, rachael taylor, shaun benson, gray powell, jacob neayem, adam butcher, tantoo cardinal","canada, united states","September 16, 2016",2016,tv-ma,89 min,"International Movies, Sci-Fi & Fantasy, Thrillers","Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",Movie
80108371,Cedric the Entertainer: Live from the Ville,troy miller,cedric the entertainer,united states,"September 16, 2016",2016,tv-ma,60 min,Stand-Up Comedy,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",Movie
